Family - Full Name,Start Date,Collectors - Last Name,Latitude1,Longitude1,Country - Full Name,State - Full Name,County - Full Name,Locality,Zoogeography - Full Name,Unique Identifier
Formicidae,25/08/2009,Corrie Saux Moreau,24.6415000000,-81.5726666667,United States,Florida,Monroe County,Lower Sugarloaf Key,Nearctic,CUIC000009191
Formicidae,25/08/2009,Corrie Saux Moreau,24.6415000000,-81.5726666667,United States,Florida,Monroe County,Lower Sugarloaf Key,Nearctic,CUIC000009192
Formicidae,25/08/2009,Corrie Saux Moreau,24.6415000000,-81.5726666667,United States,Florida,Monroe County,Lower Sugarloaf Key,Nearctic,CUIC000009193
Formicidae,25/08/2009,Corrie Saux Moreau,24.6415000000,-81.5726700000,United States,Florida,Monroe County,"Lower Sugarloaf Key, Highway 1 at Harris Channel Bridge",Nearctic,CUIC000010638
Formicidae,25/08/2009,Corrie Saux Moreau,24.6415000000,-81.5726700000,United States,Florida,Monroe County,"Lower Sugarloaf Key, Highway 1 at Harris Channel Bridge",Nearctic,CUIC000010639
Formicidae,25/08/2014,J. S. Waters,41.8427000000,-71.4393600000,United States,Rhode Island,Providence,"Providence College, near Albertus Magnus",Nearctic,CUIC000060608
Formicidae,25/09/1937,,44.8667000000,-68.6667000000,United States,Maine,Penobscot County,Orono,Nearctic,CUIC000006890
Formicidae,25/09/1937,,44.8667000000,-68.6667000000,United States,Maine,Penobscot County,Orono,Nearctic,CUIC000055806
Formicidae,25/09/1962,W. L. Brown,,,Brazil,Amazonas,,Benjamin Constant vicinity,Neotropical,CUIC000113990
Formicidae,25/09/1993,J. William,26.3586880000,-80.0830980000,United States,Florida,Palm Beach County,Boca Raton,Nearctic,CUIC000116159
Formicidae,25/09/1993,J. William,26.3586880000,-80.0830980000,United States,Florida,Palm Beach County,Boca Raton,Nearctic,CUIC000116160
Formicidae,25/09/2001,G. Svenson,-12.4576510000,130.8361630000,Australia,Northern Territory,,Darwin,Australasian,CUIC000054993
Formicidae,25/10/1949,J. C. Bradley,12.5830000000,32.8010000000,Sudan,White Nile,Al Jabalian,Al Jabalayn,Afrotropical,CUIC000002039
Formicidae,25/10/1999,J. K. Liebherr and C. P. Ewing,,,United States,New York,Tompkins County,Newfield Fischer Old-Growth Preserve Site 3,Nearctic,CUIC000010981
Formicidae,25/10/1999,J. K. Liebherr and C. P. Ewing,42.3826260000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 4",Nearctic,CUIC000001300
Formicidae,25/11/1914,H. S. Parish,-2.1757900000,-79.8551880000,Ecuador,,,Duran,Neotropical,CUIC000116278
Formicidae,25/11/1914,H. S. Parish,-2.1757900000,-79.8551880000,Ecuador,,,Duran,Neotropical,CUIC000116284
Formicidae,25/11/1972,"Besuchet, Lobi, and Mussard",9.7941560000,76.7638870000,India,Kerala,,"46 km southwest of Munnar, Cardamon Hill, Valara Falls",Indomalayan,CUIC000002121
Formicidae,25/11/1972,"Besuchet, Lobi, and Mussard",9.7941560000,76.7638870000,India,Kerala,,"46 km southwest of Munnar, Cardamon Hill, Valara Falls",Indomalayan,CUIC000002122
Formicidae,25/12/1948,J.C. Bradley,,,Democratic Republic of the Congo,,,NA,Afrotropical,CUIC000008588
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu,Afrotropical,CUIC000011232
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu,Afrotropical,CUIC000011233
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu,Afrotropical,CUIC000011234
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu,Afrotropical,CUIC000011236
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu,Afrotropical,CUIC000011237
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu,Afrotropical,CUIC000011238
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu,Afrotropical,CUIC000011239
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu,Afrotropical,CUIC000011241
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu River,Afrotropical,CUIC000069064
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,,,Epulu River,Afrotropical,CUIC000069065
Formicidae,25/12/1948,J.C. Bradley,1.2500000000,28.3500000000,Democratic Republic of the Congo,Ituri,,Epulu,Afrotropical,CUIC000008868
Formicidae,25/12/2007,C. S. Moreau,-17.1606500000,145.5596670000,Australia,State of Queensland,Cairns,"Danbulla National Park, Lake Tinaroo Falls Dam, Platypus Recreation Area",Australasian,CUIC000116328
Formicidae,25/12/2007,Corrie S. Moreau,-17.1606500000,145.5596670000,Australia,State of Queensland,Cairns,"Danbulla National Park, Lake Tinaroo Falls Dam, Platypus Recreation Area",Australasian,CUIC000069075
Formicidae,26/02/1967,,,,United States,Louisiana,Elizabeth County,NA,Nearctic,CUIC000007792
Formicidae,26/02/1969,W.L. Brown,,,South Africa,Eastern Cape,Raymond Mhlaba Local Municipality,Hogsback,Afrotropical,CUIC000011249
Formicidae,26/02/1969,W.L. Brown,,,South Africa,Eastern Cape,Raymond Mhlaba Local Municipality,Hogsback,Afrotropical,CUIC000011250
Formicidae,26/02/1969,W.L. Brown,,,South Africa,Eastern Cape,Raymond Mhlaba Local Municipality,Hogsback,Afrotropical,CUIC000011251
Formicidae,26/02/1981,W.L. Brown,,,Papua New Guinea,Sandaun Province,,"Bewani Road near Vanimo, ca. kilometer 10",Australasian,CUIC000011214
Formicidae,26/03/1948,R. L. Rabb,35.2700000000,-81.7000000000,United States,North Carolina,Green County,Green County,Nearctic,CUIC000002263
Formicidae,26/03/1995,"Lloyd R. Davis, Jr.",28.3544510000,-81.9581350000,United States,Florida,Lake County,Green Swamp Wildlife Management Area,Nearctic,CUIC000055857
Formicidae,26/03/2013,C. S. Moreau,27.1814000000,-81.3501000000,United States,Florida,Highlands County,Archbold Biological Station Water tower Trail,Nearctic,CUIC000115389
Formicidae,26/03/2013,Corrie S. Moreau,,,United States,Florida,Highlands County,"Sand Trail N of Learning Center, Archibold Biological Station",Nearctic,CUIC000009807
Formicidae,26/03/2013,Corrie S. Moreau,27.1813000000,-81.3515000000,United States,Florida,Highlands County,Archbold Biol. Stn. Grounds around buildings,Nearctic,CUIC000006920
Formicidae,26/03/2013,Corrie S. Moreau,27.1814000000,-81.3501000000,United States,Florida,Highlands County,Archbold Biological Station Water tower Trail,Nearctic,CUIC000010805
Formicidae,26/03/2013,Corrie S. Moreau,27.1814000000,-81.3501000000,United States,Florida,Highlands County,Archbold Biological Station Water tower Trail,Nearctic,CUIC000010806
Formicidae,26/03/2013,Corrie S. Moreau,27.1814000000,-81.3501000000,United States,Florida,Highlands County,Archbold Biological Station Water tower Trail,Nearctic,CUIC000114166
Formicidae,26/03/2013,Corrie S. Moreau,27.1854000000,-81.3520000000,United States,Florida,Highlands County,Archbold Biol. Sta.,Nearctic,CUIC000009461
Formicidae,26/03/2013,Corrie S. Moreau,27.1854000000,-81.3520000000,United States,Florida,Highlands County,Archbold Biol. Stn. Sand trail N of Learning Center,Nearctic,CUIC000006914
Formicidae,26/03/2013,Corrie S. Moreau,27.1854000000,-81.3520000000,United States,Florida,Highlands County,Archbold Biol. Stn. Sand trail N of Learning Center,Nearctic,CUIC000006919
Formicidae,26/03/2013,Corrie S. Moreau,27.2544000000,-81.3848000000,United States,Florida,Highlands County,"Venus, 108 Bowie Ave.",Nearctic,CUIC000006915
Formicidae,26/03/2013,Corrie Saux Moreau,27.1854000000,-81.3520000000,United States,Florida,Highlands County,"Archbold Biological Station, Sand Trail North of Learning Center",Nearctic,CUIC000007208
Formicidae,26/03/2016,Corrie S. Moreau,4.9481900000,-52.3141600000,French Guiana,,,Cayenne,Neotropical,CUIC000009090
Formicidae,26/03/2016,Corrie S. Moreau,4.9481900000,-52.3141600000,French Guiana,,,Cayenne,Neotropical,CUIC000009091
Formicidae,26/03/2016,Corrie S. Moreau,4.9481900000,-52.3141600000,French Guiana,,,"Cayenne, La Colline De Montabo park in Cayenne",Neotropical,CUIC000001878
Formicidae,26/04/1925,P.W. Claassen,,,China,Beijing Shi,,"Tsinghua University, Beijing",Indomalayan,CUIC000069044
Formicidae,26/04/1927,,5.4566570000,-55.2051660000,Suriname,Para,,"Zanderij, Boven Para District",Neotropical,CUIC000009636
Formicidae,26/04/1929,Beier,38.8303610000,20.7044170000,Greece,Ionian Islands,Lefkada,Stavrota,Palearctic,CUIC000010899
Formicidae,26/04/1929,Beier,38.8303610000,20.7044170000,Greece,Ionian Islands,Lefkada,Stavrota,Palearctic,CUIC000010900
Formicidae,26/04/1929,Beier,38.8303610000,20.7044170000,Greece,Ionian Islands,Lefkada,Stavrota,Palearctic,CUIC000010901
Formicidae,26/04/1929,Beier,38.8303610000,20.7044170000,Greece,Ionian Islands,Lefkada,Stavrota,Palearctic,CUIC000010902
Formicidae,26/04/1929,Beier,38.8303610000,20.7044170000,Greece,Ionian Islands,Lefkada,Stavrota,Palearctic,CUIC000010903
Formicidae,26/04/1929,Beier,38.8303610000,20.7044170000,Greece,Ionian Islands,Lefkada,Stavrota,Palearctic,CUIC000010904
Formicidae,26/04/2000,J. K. Liebherr,,,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 2",Nearctic,CUIC000007375
Formicidae,26/04/2000,J. K. Liebherr,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000007376
Formicidae,26/04/2000,J. K. Liebherr,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000007377
Formicidae,26/04/2000,J. K. Liebherr,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000007378
Formicidae,26/04/2000,J. K. Liebherr,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000007379
Formicidae,26/04/2001,G. Svenson,-12.4576510000,130.8361630000,Australia,Northern Territory,Palmerston,Darwin,Australasian,CUIC000002048
Formicidae,26/04/2001,G. Svenson,-12.4576510000,130.8361630000,Australia,Northern Territory,Palmerston,Darwin,Australasian,CUIC000002049
Formicidae,26/04/2001,G. Svenson,-12.4576510000,130.8361630000,Australia,Northern Territory,Palmerston,Darwin,Australasian,CUIC000002050
Formicidae,26/05/1906,C. R. Crosby,,,United States,Missouri,Boone County,Columbia,Nearctic,CUIC000010709
Formicidae,26/05/1920,,-11.8460810000,-76.3868090000,Peru,Lima,Provincia de Huarochiri,Matucana,Neotropical,CUIC000008413
Formicidae,26/05/1920,,-11.8460810000,-76.3868090000,Peru,Lima,Provincia de Huarochiri,Matucana,Neotropical,CUIC000008414
Formicidae,26/05/1941,D. G. Denning,,,United States,Minnesota,Lake of the Woods County,Bandette,Nearctic,CUIC000010771
Formicidae,26/05/1997,J. K. Liebherr,,,United States,Hawaii,Maui County,East Maui Waikamoi Flume,Oceanian,CUIC000115568
Formicidae,26/05/1997,J. K. Liebherr,,,United States,Hawaii,Maui County,East Maui Waikamoi Flume,Oceanian,CUIC000115572
Formicidae,26/05/1997,J. K. Liebherr,,,United States,Hawaii,Maui County,East Maui Waikamoi Flume,Oceanian,CUIC000115573
Formicidae,26/05/2018,T. B. Fox,42.2047620000,-83.4852130000,United States,Michigan,Wayne County,Belleville,Nearctic,CUIC000055407
Formicidae,26/05/2018,T. B. Fox,42.2047620000,-83.4852130000,United States,Michigan,Wayne County,Belleville,Nearctic,CUIC000055899
Formicidae,26/06/1917,,,,United States,Texas,Comal County,New Braunfels,Nearctic,CUIC000009787
Formicidae,26/06/1917,,29.0000000000,-98.0000000000,United States,Texas,Comal County,New Braunfels,Nearctic,CUIC000113504
Formicidae,26/06/1917,,29.0000000000,-98.0000000000,United States,Texas,Comal County,New Braunfels,Nearctic,CUIC000113505
Formicidae,26/06/1917,,29.0000000000,-98.0000000000,United States,Texas,Comal County,New Braunfels,Nearctic,CUIC000113506
Formicidae,26/06/1917,,29.0000000000,-98.0000000000,United States,Texas,Comal County,New Braunfels,Nearctic,CUIC000113507
Formicidae,26/06/1920,,-2.2000000000,-71.8000000000,Peru,Amazonas,,Rio Igara Parana,Neotropical,CUIC000008102
Formicidae,26/06/1920,J.C.B.,-10.9451030000,-75.2239410000,Peru,Junin,Chanchamayo,Perene,Neotropical,CUIC000008538
Formicidae,26/06/1920,J.C.B.,-10.9451030000,-75.2239410000,Peru,Junin,Chanchamayo,Perene,Neotropical,CUIC000008540
Formicidae,26/06/1920,J.C.B.,-10.9451030000,-75.2239410000,Peru,Junin,Chanchamayo,Perene,Neotropical,CUIC000008544
Formicidae,26/06/1967,R. W. Poole,,,Venezuela,Aragua State,,Portachuelo Pass,Neotropical,CUIC000113950
Formicidae,26/06/1976,W. L. & D. E. Brown,,,Colombia,Departamento del Meta,,2 km N Villavicencio,Neotropical,CUIC000113983
Formicidae,26/06/1984,J. Lattke,,,Venezuela,Bolivar,,via El Dorado to St. Elena,Neotropical,CUIC000114055
Formicidae,26/06/1992,"Woodruff, Skelley, & Skillman",18.1333330000,-71.1333330000,Dominican Republic,Barahona,,Filipinas,Neotropical,CUIC000055983
Formicidae,26/06/1996,M. Schmaedick,42.0000000000,-76.0000000000,United States,New York,Ontario County,Geneva,Nearctic,CUIC000006884
Formicidae,26/06/2009,C. S. Moreau,-15.4820000000,145.2683330000,Australia,State of Queensland,Cook,"Cooktown, Mount Cook National Park, Mount Cook Summit Trail",Australasian,CUIC000115239
Formicidae,26/06/2009,C. S. Moreau,-15.4820000000,145.2683330000,Australia,State of Queensland,Cook,"Cooktown, Mount Cook National Park, Mount Cook Summit Trail",Australasian,CUIC000115240
Formicidae,26/06/2009,Corrie Saux Moreau,-15.4828333333,145.2695000000,Australia,Queensland,Cook,"Cooktown, Mount Cook National Park, Mount Cook Summit Trail",Australasian,CUIC000009384
Formicidae,26/06/2009,Corrie Saux Moreau,-15.4903300000,145.2642000000,Australia,Queensland,Cook,"Mt. Cook National Park, summit of Mt. Cook, Cooktown",Australasian,CUIC000002165
Formicidae,26/06/2009,Corrie Saux Moreau,-15.4903300000,145.2642000000,Australia,Queensland,Cook,"Mt. Cook National Park, summit of Mt. Cook, Cooktown",Australasian,CUIC000002166
Formicidae,26/06/2019,T. B. Fox,38.2350000000,140.8680000000,Japan,Miyagi,,Sendai-shi,Palearctic,CUIC000055335
Formicidae,26/06/2019,T. B. Fox,38.2350000000,140.8680000000,Japan,Miyagi,,Sendai-shi,Palearctic,CUIC000055434
Formicidae,26/06/2019,T. B. Fox,38.2350000000,140.8680000000,Japan,Miyagi,,Sendai-shi,Palearctic,CUIC000055818
Formicidae,26/07/1915,CH Kennedy,,,United States,California,Santa Cruz County,Santa Cruz,Nearctic,CUIC000010316
Formicidae,26/07/1915,CH Kennedy,,,United States,California,Santa Cruz County,Santa Cruz,Nearctic,CUIC000010317
Formicidae,26/07/1915,CH Kennedy,,,United States,California,Santa Cruz County,Santa Cruz,Nearctic,CUIC000010318
Formicidae,26/07/1915,CH Kennedy,,,United States,California,Santa Cruz County,Santa Cruz,Nearctic,CUIC000010319
Formicidae,26/07/1915,CH Kennedy,,,United States,California,Santa Cruz County,Santa Cruz,Nearctic,CUIC000010320
Formicidae,26/07/1915,CH Kennedy,,,United States,California,Santa Cruz County,Santa Cruz,Nearctic,CUIC000010321
Formicidae,26/07/1915,CH Kennedy,,,United States,California,Santa Cruz County,Santa Cruz,Nearctic,CUIC000010322
Formicidae,26/07/1917,,,,United States,Arizona,Pima County,"Webber's Cabin, St. Catalina Mts",Nearctic,CUIC000007772
Formicidae,26/07/1917,,,,United States,Arizona,Pima County,"Webber's Cabin, St. Catalina Mts",Nearctic,CUIC000007773
Formicidae,26/07/1917,,,,United States,Arizona,Pima County,"Webber's Cabin, St. Catalina Mts",Nearctic,CUIC000007774
Formicidae,26/07/1917,,,,United States,Arizona,Pima County,"Webber's Cabin, St. Catalina Mts",Nearctic,CUIC000007775
Formicidae,26/07/1917,,,,United States,Arizona,Pima County,"Webber's Cabin, St. Catalina Mts",Nearctic,CUIC000007776
Formicidae,26/07/1917,,,,United States,Arizona,Pima County,"Webber's Cabin, St. Catalina Mts",Nearctic,CUIC000010289
Formicidae,26/07/1917,,,,United States,Arizona,Pima County,"Webber's Cabin, St. Catalina Mts",Nearctic,CUIC000010290
Formicidae,26/07/1917,,,,United States,Arizona,Pima County,"Webber's Cabin, St. Catalina Mts",Nearctic,CUIC000010291
Formicidae,26/07/1917,,33.0314510000,-111.3873400000,United States,Arizona,Pinal County,Florence,Nearctic,CUIC000011414
Formicidae,26/07/1917,Wheeler,32.4430000000,-110.7880000000,United States,Arizona,Pima County,South Catalina Mountains,Nearctic,CUIC000001171
Formicidae,26/07/1917,Wheeler,33.0314510000,-111.3873430000,United States,Arizona,Pinal County,Florence,Nearctic,CUIC000009301
Formicidae,26/07/1947,,42.4406280000,-76.4966070000,United States,New York,Tompkins County,Ithaca,Nearctic,CUIC000007541
Formicidae,26/07/1954,CS Lin,42.4406280000,-76.4966070000,United States,New York,Tompkins County,Ithaca,Nearctic,CUIC000007537
Formicidae,26/07/1954,CS Lin,42.4406280000,-76.4966070000,United States,New York,Tompkins County,Ithaca,Nearctic,CUIC000007589
Formicidae,26/07/1954,CS Lin,42.4406280000,-76.4966070000,United States,New York,Tompkins County,Ithaca,Nearctic,CUIC000007598
Formicidae,26/07/1954,CS Lin,42.4406280000,-76.4966070000,United States,New York,Tompkins County,Ithaca,Nearctic,CUIC000007607
Formicidae,26/07/1954,CS Lin,42.4406280000,-76.4966070000,United States,New York,Tompkins County,Ithaca,Nearctic,CUIC000007625
Formicidae,26/07/1954,CS Lin,42.4406280000,-76.4966070000,United States,New York,Tompkins County,Ithaca,Nearctic,CUIC000007634
Formicidae,26/07/1977,André Francoeur,47.0333330000,-79.2666670000,Canada,Quebec,Abitibi-Temiscamingue (0,Laniel,Nearctic,CUIC000006639
Formicidae,26/07/1978,J. Salick,,,Venezuela,Amazonas,,Rio Negro,Neotropical,CUIC000069253
Formicidae,26/07/1978,J. Salick,,,Venezuela,Amazonas,,Rio Negro,Neotropical,CUIC000069254
Formicidae,26/07/1982,F.B. Ramberg,42.4406280000,-76.4966070000,United States,New York,Tompkins County,Ithaca,Nearctic,CUIC000006904
Formicidae,26/07/1996,M. Schmaedick,42.0000000000,-76.0000000000,United States,New York,Ontario County,Geneva,Nearctic,CUIC000006885
Formicidae,26/07/1999,J. K. Liebherr and C. P. Ewing,,,United States,New York,Tompkins County,Newfield Fischer Old-Growth Preserve Site 1,Nearctic,CUIC000010935
Formicidae,26/07/1999,J. K. Liebherr and C. P. Ewing,,,United States,New York,Tompkins County,Newfield Fischer Old-Growth Preserve Site 1,Nearctic,CUIC000010936
Formicidae,26/07/1999,J. K. Liebherr and C. P. Ewing,,,United States,New York,Tompkins County,Newfield Fischer Old-Growth Preserve Site 1,Nearctic,CUIC000010962
Formicidae,26/07/1999,J. K. Liebherr and C. P. Ewing,,,United States,New York,Tompkins County,Newfield Fischer Old-Growth Preserve Site 1,Nearctic,CUIC000010975
Formicidae,26/07/1999,J. K. Liebherr and C. P. Ewing,,,United States,New York,Tompkins County,Newfield Fischer Old-Growth Preserve Site 1,Nearctic,CUIC000010976
Formicidae,26/07/1999,J. K. Liebherr and C. P. Ewing,,,United States,New York,Tompkins County,Newfield Fischer Old-Growth Preserve Site 1,Nearctic,CUIC000010988
